engineNumber,cycleNumber,sensor2,sensor3,sensor4,sensor7,sensor8,sensor9,sensor11,sensor12,sensor13,sensor14,sensor15,sensor17,sensor20,sensor21,RUL
87,62,549.73,1348.68,1129.39,138.81,2212.2,8333.0,41.93,131.04,2388.23,8100.04,9.3429,330,10.67,6.3897,108
87,63,537.02,1253.72,1044.75,174.72,1915.51,8022.28,36.6,164.41,2028.42,7874.98,10.8732,306,14.22,8.5853,107
87,64,642.35,1583.29,1399.27,554.33,2388.01,9069.74,47.28,522.32,2387.98,8154.78,8.3779,391,38.97,23.4227,106
87,65,536.57,1262.34,1037.56,175.75,1915.53,8016.12,36.56,164.63,2028.39,7882.52,10.8539,306,14.31,8.6131,105
87,66,555.39,1353.45,1125.98,195.08,2223.17,8368.46,41.98,183.48,2388.31,8077.61,9.3028,334,15.0,8.9177,104
87,67,641.83,1580.46,1395.0,554.11,2388.01,9062.18,47.38,522.51,2388.02,8149.09,8.3581,394,39.0,23.4854,103
87,68,607.32,1474.21,1250.04,335.55,2323.99,8736.38,44.24,315.34,2388.11,8072.94,9.1822,365,24.65,14.7382,102
87,69,549.26,1351.37,1121.94,138.78,2212.18,8326.05,42.13,130.32,2388.21,8095.78,9.3584,329,10.67,6.3476,101
87,70,537.41,1253.03,1038.89,175.86,1915.52,8013.77,36.57,164.84,2028.46,7883.32,10.8546,308,14.32,8.638,100
87,71,607.58,1490.64,1250.22,335.19,2323.97,8727.7,44.28,315.43,2388.06,8071.46,9.189,364,24.67,14.831,99
87,72,549.29,1351.48,1123.39,138.69,2212.09,8325.73,42.02,130.71,2388.19,8099.49,9.3166,331,10.7,6.4251,98
87,73,605.11,1500.5,1299.89,395.74,2318.85,8793.11,45.15,372.78,2388.06,8146.05,8.6187,369,28.41,17.2109,97
87,74,555.79,1360.77,1124.73,194.43,2223.17,8353.63,41.81,183.37,2388.28,8075.23,9.3019,331,14.87,8.9596,96
87,75,555.97,1364.31,1120.29,194.75,2223.11,8354.35,41.75,183.14,2388.16,8081.78,9.3136,332,14.83,8.8871,95
87,76,642.85,1581.23,1401.62,554.93,2388.01,9061.45,47.35,521.79,2388.01,8152.68,8.3986,393,39.11,23.4077,94
87,77,536.55,1253.25,1041.38,175.85,1915.43,8023.07,36.67,164.5,2028.44,7885.78,10.8839,306,14.26,8.5978,93
87,78,549.22,1354.15,1118.44,138.8,2212.1,8338.21,41.92,129.94,2388.17,8090.9,9.3552,329,10.6,6.3664,92
87,79,604.24,1500.47,1309.88,394.38,2318.85,8789.79,45.3,371.71,2388.09,8136.63,8.6423,370,28.55,17.1822,91
87,80,642.85,1586.16,1396.77,554.36,2387.96,9061.67,47.21,521.88,2388.02,8146.44,8.4242,392,38.97,23.3145,90
87,81,604.62,1495.4,1308.04,394.95,2318.87,8790.81,45.31,371.63,2388.16,8142.43,8.6236,369,28.46,17.1432,89
87,82,549.5,1350.76,1118.25,139.04,2212.08,8326.55,41.77,130.77,2388.21,8095.54,9.3403,329,10.7,6.51,88
87,83,555.95,1359.5,1127.1,194.63,2223.15,8361.44,41.84,182.87,2388.27,8077.5,9.298,334,14.86,8.9716,87
87,84,536.68,1265.62,1051.45,175.59,1915.52,8015.0,36.54,164.92,2028.43,7882.33,10.8667,306,14.58,8.5081,86
87,85,536.74,1258.18,1048.56,175.56,1915.53,8015.34,36.65,165.17,2028.38,7879.34,10.8738,305,14.43,8.7419,85
87,86,642.07,1590.51,1405.9,554.15,2388.07,9072.55,47.18,522.24,2388.0,8146.23,8.3936,393,38.92,23.2922,84
87,87,536.48,1253.54,1048.52,176.67,1915.51,8016.25,36.67,164.46,2028.42,7878.05,10.8598,307,14.35,8.5928,83
87,88,549.49,1352.52,1124.6,138.86,2212.12,8320.82,41.89,131.07,2388.2,8095.73,9.3477,329,10.47,6.3794,82
87,89,536.67,1261.25,1057.01,175.32,1915.54,8014.94,36.53,164.64,2028.39,7880.51,10.8768,308,14.27,8.5438,81
87,90,642.07,1584.62,1404.99,554.01,2388.05,9071.5,47.22,522.34,2388.05,8149.46,8.4035,392,39.03,23.3074,80
87,91,549.18,1354.54,1123.75,139.13,2212.08,8327.27,41.86,131.07,2388.17,8096.18,9.3628,331,10.6,6.5144,79
87,92,549.1,1359.04,1127.29,138.67,2212.11,8337.47,42.04,130.76,2388.27,8098.51,9.3438,331,10.52,6.3944,78
87,93,536.65,1264.76,1041.51,175.56,1915.48,8014.89,36.53,164.65,2028.44,7882.54,10.8984,306,14.29,8.5955,77
87,94,536.27,1254.13,1044.97,174.82,1915.56,8017.62,36.74,164.7,2028.43,7878.49,10.8959,307,14.25,8.4872,76
87,95,549.16,1349.77,1122.52,139.38,2212.15,8329.42,42.19,131.19,2388.21,8090.27,9.3692,329,10.5,6.3914,75
87,96,549.37,1347.64,1124.55,139.13,2212.11,8329.28,41.97,130.78,2388.18,8094.38,9.3264,330,10.56,6.3694,74
87,97,607.12,1477.23,1239.91,334.78,2323.99,8734.47,44.19,315.18,2388.17,8066.58,9.1772,364,24.33,14.5708,73
87,98,549.75,1352.16,1122.32,138.66,2212.12,8335.84,41.98,130.57,2388.22,8097.69,9.3445,331,10.74,6.3873,72
87,99,604.6,1496.0,1309.13,394.62,2318.97,8788.01,45.51,371.33,2388.07,8141.76,8.6523,368,28.49,17.19,71
87,100,642.33,1583.35,1408.69,553.53,2388.06,9065.5,47.1,522.18,2388.04,8147.45,8.4569,392,38.94,23.3124,70
87,101,549.6,1348.33,1124.7,138.72,2212.14,8328.44,41.83,130.35,2388.18,8091.9,9.3371,330,10.7,6.4082,69
87,102,642.14,1581.35,1396.13,553.91,2388.02,9072.71,47.5,521.05,2388.02,8148.47,8.4383,391,39.03,23.3685,68
87,103,607.3,1482.43,1249.96,335.0,2323.98,8729.91,44.3,314.85,2388.12,8073.22,9.2309,365,24.69,14.7151,67
87,104,549.43,1351.04,1123.14,138.81,2212.09,8328.11,41.98,130.89,2388.14,8090.69,9.3436,332,10.66,6.282,66
87,105,549.77,1358.68,1120.06,138.57,2212.09,8335.89,41.91,130.71,2388.2,8091.51,9.3436,330,10.94,6.3743,65
87,106,604.65,1495.33,1308.85,394.71,2318.9,8793.84,45.27,372.18,2388.08,8136.74,8.6572,370,28.61,17.1149,64
87,107,642.55,1586.23,1406.58,554.19,2388.1,9073.45,47.3,521.52,2388.08,8145.61,8.3996,392,39.17,23.2725,63
87,108,548.77,1353.87,1123.88,138.62,2212.12,8335.86,42.07,130.78,2388.16,8094.49,9.3745,333,10.64,6.3947,62
87,109,604.66,1494.55,1303.92,394.67,2318.9,8804.21,45.27,372.0,2388.14,8141.63,8.6645,369,28.53,17.215,61
87,110,605.16,1500.73,1308.35,395.06,2318.9,8789.65,45.48,371.88,2388.09,8141.0,8.6424,370,28.59,17.0445,60
87,111,549.57,1353.67,1122.26,139.1,2212.03,8335.91,41.94,130.39,2388.19,8096.87,9.3274,329,10.66,6.3587,59
87,112,607.19,1479.09,1249.04,334.43,2323.97,8736.27,44.21,315.23,2388.17,8077.59,9.2006,365,24.46,14.6771,58
87,113,536.5,1264.33,1046.18,175.76,1915.52,8015.25,36.81,164.61,2028.43,7886.0,10.9163,306,14.18,8.5935,57
87,114,642.94,1591.03,1407.18,553.91,2388.09,9061.72,47.34,521.94,2388.06,8142.53,8.4255,394,38.78,23.3118,56
87,115,604.87,1494.72,1306.76,395.3,2318.94,8789.66,45.42,372.07,2388.12,8137.49,8.6631,370,28.52,17.2143,55
87,116,556.12,1360.75,1132.06,194.46,2223.11,8358.51,41.94,182.88,2388.26,8072.52,9.3037,334,14.98,8.8484,54
87,117,555.9,1365.88,1126.99,195.11,2223.12,8363.75,41.99,182.98,2388.24,8070.49,9.3272,334,14.75,8.847,53
87,118,607.33,1477.65,1253.04,334.9,2324.03,8732.49,44.51,314.96,2388.14,8067.54,9.2419,365,24.73,14.6198,52
87,119,607.85,1486.58,1249.21,335.06,2324.03,8735.58,44.22,314.55,2388.1,8067.08,9.2405,365,24.44,14.6236,51
87,120,605.1,1503.31,1307.57,394.44,2318.89,8792.68,45.42,371.91,2388.13,8145.48,8.6633,368,28.59,17.1382,50
87,121,605.03,1506.57,1313.96,394.58,2318.92,8790.96,45.39,372.17,2388.18,8136.2,8.6573,370,28.77,17.0528,49
87,122,549.58,1353.09,1135.8,138.38,2212.04,8332.74,42.05,129.92,2388.14,8097.23,9.348,330,10.51,6.2895,48
87,123,549.67,1359.33,1123.23,138.25,2212.11,8329.23,42.14,130.75,2388.15,8092.77,9.3724,331,10.39,6.4125,47
87,124,550.05,1353.76,1128.48,138.95,2212.05,8335.19,42.09,130.7,2388.13,8096.91,9.3902,331,10.53,6.3025,46
87,125,642.83,1589.91,1409.57,553.69,2388.09,9060.0,47.56,521.39,2388.07,8144.95,8.4412,394,38.9,23.3481,45
87,126,604.89,1501.88,1313.05,394.35,2318.96,8795.0,45.38,371.49,2388.14,8131.97,8.6746,369,28.55,17.1883,44
87,127,549.11,1352.07,1133.38,138.78,2212.06,8331.13,42.12,130.3,2388.12,8096.46,9.4001,331,10.55,6.3387,43
87,128,549.78,1352.01,1126.23,138.4,2212.03,8329.13,42.05,130.33,2388.11,8091.5,9.3548,331,10.54,6.3675,42
87,129,549.87,1350.56,1135.03,138.68,2212.03,8324.08,42.12,130.89,2388.12,8090.56,9.3769,333,10.53,6.3496,41
87,130,549.55,1362.54,1127.31,138.7,2211.97,8331.59,42.22,131.14,2388.08,8090.58,9.3655,330,10.49,6.3207,40
87,131,536.32,1256.14,1051.18,175.54,1915.42,8021.7,36.74,165.02,2028.35,7883.46,10.92,307,14.23,8.5278,39
87,132,604.81,1505.36,1313.41,394.39,2318.98,8789.3,45.72,371.3,2388.2,8138.04,8.6772,370,28.58,17.3011,38
87,133,536.83,1266.05,1052.66,175.42,1915.49,8018.24,36.86,165.06,2028.37,7879.19,10.9663,307,14.18,8.5304,37
87,134,549.44,1361.4,1130.47,138.77,2211.92,8326.54,42.25,130.17,2388.07,8083.01,9.3556,331,10.44,6.2876,36
87,135,607.48,1483.25,1255.56,333.87,2324.02,8732.09,44.55,314.73,2388.17,8072.77,9.2505,364,24.65,14.6791,35
87,136,607.87,1491.03,1265.37,335.08,2324.0,8732.27,44.52,314.66,2388.14,8065.51,9.2384,366,24.41,14.7908,34
87,137,604.73,1500.46,1314.55,393.37,2318.96,8790.89,45.58,371.28,2388.16,8135.94,8.6873,370,28.6,17.1139,33
87,138,642.73,1592.5,1417.82,553.37,2388.1,9059.74,47.5,520.88,2388.06,8140.88,8.4648,392,38.82,23.2537,32
87,139,536.59,1265.92,1053.5,174.66,1915.44,8020.99,36.82,164.26,2028.28,7876.91,10.9373,307,14.3,8.5047,31
87,140,536.54,1262.13,1055.8,175.97,1915.43,8012.16,36.97,164.75,2028.35,7877.06,10.936,308,14.27,8.5728,30
87,141,550.16,1354.19,1133.34,138.22,2211.91,8331.03,42.25,130.17,2388.02,8090.92,9.3828,331,10.66,6.329,29
87,142,550.13,1357.28,1126.93,138.49,2211.97,8324.93,42.18,130.88,2388.09,8089.55,9.3701,332,10.38,6.3474,28
87,143,549.45,1356.39,1123.72,138.47,2211.88,8323.51,42.17,130.74,2388.02,8085.25,9.4121,332,10.33,6.3517,27
87,144,605.15,1501.75,1313.18,393.75,2319.0,8779.58,45.69,371.7,2388.19,8132.09,8.691,369,28.61,17.0179,26
87,145,607.95,1490.25,1257.7,334.23,2324.11,8728.91,44.84,314.53,2388.18,8059.63,9.2352,366,24.33,14.6216,25
87,146,556.35,1370.46,1132.74,193.9,2223.03,8350.49,42.01,182.74,2388.15,8070.09,9.3845,337,14.77,8.8638,24
87,147,605.22,1500.71,1319.71,393.72,2319.04,8790.86,45.69,370.72,2388.23,8129.85,8.6916,370,28.62,17.0266,23
87,148,555.81,1377.28,1138.53,193.52,2223.02,8349.4,42.25,183.09,2388.08,8071.1,9.4019,334,14.64,8.7532,22
87,149,550.37,1363.9,1138.97,138.21,2211.86,8332.65,42.32,130.64,2387.99,8085.29,9.4152,331,10.45,6.2849,21
87,150,537.76,1266.28,1060.73,175.33,1915.41,8013.62,37.13,164.43,2028.34,7885.21,10.9511,309,14.24,8.6366,20
87,151,555.92,1374.55,1140.19,194.43,2223.0,8353.54,42.37,182.58,2388.13,8070.42,9.3837,336,14.63,8.8004,19
87,152,642.85,1596.36,1421.73,551.52,2388.17,9053.97,47.58,519.94,2388.14,8140.49,8.4553,394,38.44,23.1631,18
87,153,605.27,1499.26,1316.69,394.19,2319.09,8786.49,45.7,371.15,2388.25,8132.19,8.7287,372,28.39,17.0183,17
87,154,642.95,1595.59,1413.59,552.38,2388.16,9067.97,47.75,520.73,2388.22,8137.34,8.4869,393,38.43,23.2308,16
87,155,555.56,1370.8,1138.05,193.86,2222.96,8354.58,42.35,182.96,2388.05,8069.5,9.3894,336,14.56,8.816,15
87,156,556.75,1378.72,1143.94,194.14,2222.93,8358.3,42.34,182.55,2388.12,8066.38,9.4262,336,14.67,8.8225,14
87,157,608.17,1491.91,1257.21,334.31,2324.11,8733.11,44.81,313.66,2388.25,8063.76,9.3025,368,24.48,14.5459,13
87,158,550.3,1358.05,1134.29,138.09,2211.83,8328.17,42.45,130.69,2387.88,8081.34,9.4376,335,10.47,6.3276,12
87,159,643.09,1595.62,1428.04,552.27,2388.26,9060.14,48.11,519.97,2388.19,8134.16,8.4571,394,38.51,23.1308,11
87,160,550.4,1362.54,1140.13,138.56,2211.79,8328.19,42.47,130.47,2387.82,8085.67,9.445,333,10.32,6.277,10
87,161,605.33,1509.25,1326.46,393.44,2319.08,8786.96,45.91,370.45,2388.3,8127.75,8.7152,370,28.21,17.1201,9
87,162,550.02,1362.32,1145.79,138.61,2211.8,8323.28,42.49,129.82,2387.88,8082.75,9.4502,333,10.57,6.2841,8
87,163,549.83,1362.41,1153.26,138.54,2211.79,8323.61,42.7,130.04,2387.82,8085.21,9.4406,333,10.55,6.3579,7
87,164,556.23,1377.06,1150.35,193.58,2222.94,8349.31,42.54,182.66,2388.0,8067.05,9.3918,335,14.63,8.883,6
87,165,608.14,1493.19,1268.54,332.84,2324.15,8730.84,44.93,313.86,2388.24,8057.44,9.3375,367,24.32,14.6117,5
87,166,643.67,1594.82,1428.08,551.59,2388.31,9057.94,48.09,520.24,2388.25,8134.39,8.5247,395,38.4,23.1117,4
87,167,537.33,1264.13,1062.64,175.59,1915.23,8016.02,37.17,163.6,2028.11,7870.79,10.9967,309,14.19,8.4938,3
87,168,550.24,1359.29,1141.69,138.17,2211.67,8326.7,42.65,130.05,2387.79,8079.29,9.4766,332,10.71,6.2378,2
87,169,550.32,1366.57,1138.76,137.98,2211.64,8325.29,42.72,130.15,2387.71,8079.03,9.4605,333,10.58,6.3453,1
87,170,643.04,1600.79,1425.43,550.98,2388.32,9052.38,48.26,519.43,2388.3,8126.3,8.5261,395,38.38,23.1342,0
88,1,606.54,1492.08,1243.37,335.62,2323.92,8716.56,44.03,315.31,2388.0,8061.28,9.203,365,24.72,14.7746,364
88,2,607.43,1477.16,1240.03,334.84,2323.93,8722.96,44.07,315.79,2388.03,8063.02,9.1737,363,24.52,14.7015,363
88,3,549.49,1348.96,1116.13,138.88,2211.89,8313.87,41.79,131.34,2387.96,8086.29,9.3396,328,10.61,6.3281,362
88,4,548.83,1344.49,1112.16,138.85,2211.94,8318.66,41.86,130.38,2388.04,8082.8,9.3477,328,10.91,6.294,361
88,5,606.94,1476.33,1242.27,335.5,2323.87,8717.37,43.92,315.74,2388.07,8059.77,9.1647,364,24.64,14.7532,360
88,6,555.43,1361.47,1119.19,194.76,2222.95,8340.89,41.59,183.67,2388.03,8065.63,9.2239,334,14.82,8.9319,359
88,7,604.44,1495.3,1295.49,395.65,2318.83,8778.89,45.18,372.38,2388.01,8134.61,8.6406,369,28.6,17.3477,358
88,8,549.0,1350.57,1118.07,138.93,2211.99,8323.5,41.88,130.92,2388.02,8080.47,9.323,329,10.55,6.3682,357
88,9,642.29,1586.46,1399.67,555.05,2388.02,9063.62,47.33,522.01,2388.01,8135.72,8.4254,393,39.23,23.3785,356
88,10,555.27,1363.37,1118.01,194.7,2222.94,8345.7,41.78,183.54,2388.05,8072.81,9.2676,333,14.93,9.0121,355
88,11,604.54,1494.97,1296.18,394.89,2318.8,8775.56,45.06,371.88,2388.0,8133.62,8.6038,369,28.49,17.2631,354
88,12,536.35,1255.26,1042.55,174.79,1915.31,8006.16,36.4,164.63,2028.23,7872.99,10.8698,305,14.37,8.5577,353
88,13,642.05,1585.79,1389.12,554.6,2388.0,9051.22,47.21,522.61,2388.02,8136.96,8.3943,392,39.21,23.4324,352
88,14,536.43,1254.13,1039.23,175.81,1915.32,8011.34,36.52,164.53,2028.18,7873.07,10.8483,306,14.32,8.5447,351
88,15,550.32,1347.77,1125.68,138.89,2211.92,8324.33,41.67,130.7,2388.03,8084.29,9.2888,330,10.71,6.3832,350
88,16,641.96,1580.43,1393.09,554.55,2388.04,9050.72,47.14,522.4,2387.99,8138.73,8.405,391,39.06,23.4408,349
88,17,555.57,1365.24,1119.3,194.89,2222.97,8351.53,41.54,183.41,2388.05,8065.76,9.2417,333,14.87,9.0293,348
88,18,537.08,1252.72,1037.52,176.11,1915.26,8011.68,36.53,165.12,2028.26,7870.6,10.8442,306,14.32,8.5602,347
88,19,604.09,1494.34,1297.35,395.29,2318.8,8781.79,45.22,371.63,2387.98,8137.14,8.6229,368,28.69,17.2297,346
88,20,606.75,1484.99,1240.69,335.4,2323.9,8715.06,44.25,315.29,2388.03,8061.68,9.1807,362,24.66,14.7236,345
88,21,604.42,1503.34,1299.05,394.97,2318.86,8776.13,45.07,372.25,2388.05,8128.24,8.6166,369,28.67,17.1648,344
88,22,607.09,1471.95,1245.34,335.1,2323.98,8723.42,44.18,315.24,2387.99,8059.2,9.153,365,24.6,14.7684,343
88,23,606.49,1484.35,1245.56,334.8,2323.92,8716.5,44.19,314.98,2387.96,8062.43,9.1987,365,24.66,14.8282,342
88,24,555.22,1359.38,1119.02,194.8,2222.94,8346.85,41.96,183.47,2388.01,8069.87,9.2845,331,14.76,8.8546,341
88,25,642.3,1584.37,1389.3,554.51,2388.01,9052.64,47.02,522.24,2387.99,8136.22,8.405,393,38.98,23.4238,340
88,26,536.47,1259.07,1040.73,175.7,1915.33,8006.7,36.68,165.12,2028.24,7875.05,10.8368,305,14.37,8.7021,339
88,27,642.13,1584.75,1401.08,554.7,2388.05,9052.75,47.25,522.57,2388.0,8137.2,8.4075,392,39.15,23.3428,338
88,28,555.53,1361.06,1126.96,194.96,2222.94,8350.14,41.62,183.65,2388.01,8067.82,9.3038,333,14.81,8.8868,337
88,29,549.08,1345.53,1124.54,138.93,2211.85,8315.76,41.76,130.93,2387.99,8082.62,9.3643,330,10.74,6.4312,336
88,30,642.3,1587.89,1399.36,554.1,2388.07,9058.07,47.03,522.62,2388.02,8138.92,8.4016,392,39.06,23.4221,335
88,31,555.49,1352.54,1133.32,194.74,2222.92,8346.44,41.64,183.56,2388.06,8064.8,9.3274,333,14.95,8.9476,334
88,32,604.45,1501.74,1297.03,395.29,2318.82,8776.04,45.09,372.7,2387.98,8127.65,8.6194,368,28.67,17.1516,333
88,33,604.48,1503.13,1301.53,395.69,2318.83,8771.95,45.13,372.35,2388.05,8128.53,8.6221,367,28.55,17.2112,332
88,34,555.39,1362.64,1120.08,195.05,2222.9,8344.31,41.53,183.53,2388.04,8068.77,9.3099,332,14.8,8.8903,331
88,35,607.04,1476.13,1244.44,334.9,2323.91,8730.28,44.03,314.98,2388.04,8063.61,9.1815,364,24.48,14.694,330
88,36,607.42,1481.89,1246.78,334.78,2323.93,8715.63,44.14,315.39,2387.98,8063.92,9.1668,363,24.52,14.7568,329
88,37,549.14,1353.27,1119.42,138.53,2211.89,8316.02,41.85,130.71,2387.97,8083.0,9.3692,330,10.59,6.4146,328
88,38,549.35,1346.88,1112.0,138.89,2211.91,8314.53,41.86,130.93,2387.99,8081.44,9.3576,329,10.61,6.4932,327
88,39,604.35,1492.39,1303.01,394.9,2318.82,8777.48,45.17,371.88,2388.04,8123.33,8.6344,368,28.74,17.2543,326
88,40,607.18,1475.29,1241.47,335.08,2323.95,8715.96,44.23,315.22,2387.99,8057.29,9.178,363,24.54,14.7876,325
88,41,604.35,1493.71,1304.43,395.08,2318.8,8771.29,45.14,371.91,2388.0,8131.55,8.5996,368,28.65,17.2374,324
88,42,607.18,1481.77,1242.89,335.32,2323.87,8726.53,44.2,315.04,2388.11,8064.4,9.185,364,24.65,14.6976,323
88,43,606.79,1486.03,1245.41,334.93,2323.93,8714.49,44.19,315.83,2388.02,8060.92,9.1507,363,24.52,14.7594,322
88,44,536.26,1256.84,1047.16,175.59,1915.32,8003.61,36.46,164.81,2028.21,7870.91,10.8607,306,14.39,8.5149,321
88,45,641.83,1588.24,1396.88,555.05,2388.06,9050.35,47.36,522.85,2388.01,8133.91,8.3526,393,39.05,23.4117,320
88,46,604.32,1491.15,1303.12,395.87,2318.81,8776.98,44.96,372.22,2388.04,8132.66,8.5908,369,28.83,17.2554,319
88,47,642.01,1579.61,1395.89,555.01,2387.97,9054.45,47.17,522.5,2388.03,8130.22,8.4241,391,38.97,23.5154,318
88,48,555.02,1359.45,1121.15,194.85,2222.94,8340.6,41.74,183.54,2388.06,8064.06,9.2923,331,14.9,8.9647,317
88,49,548.63,1345.9,1116.3,138.82,2211.94,8316.89,41.96,130.83,2388.02,8084.55,9.34,331,10.68,6.4357,316
88,50,554.68,1364.39,1121.27,194.19,2222.95,8346.85,41.83,183.49,2388.05,8068.79,9.2787,332,15.06,8.9386,315
88,51,549.47,1348.38,1118.24,138.83,2211.98,8323.52,41.7,130.77,2388.04,8082.77,9.3407,330,10.7,6.3169,314
88,52,536.63,1254.25,1048.13,175.88,1915.34,8011.47,36.56,164.74,2028.22,7873.77,10.8529,306,14.39,8.5923,313
88,53,549.64,1348.25,1115.82,138.81,2211.96,8322.53,41.86,130.64,2387.96,8081.54,9.3415,328,10.67,6.3156,312
88,54,536.76,1260.02,1039.53,176.37,1915.34,8009.73,36.4,164.67,2028.17,7873.84,10.8364,307,14.27,8.633,311
88,55,604.24,1490.91,1298.31,395.11,2318.84,8779.45,45.01,371.94,2388.03,8132.36,8.5576,368,28.74,17.1611,310
88,56,642.15,1589.42,1396.19,554.8,2388.0,9058.08,47.06,522.32,2388.01,8140.7,8.3773,391,39.0,23.4085,309
88,57,549.17,1340.95,1113.84,139.67,2211.98,8319.51,41.72,130.83,2388.0,8083.85,9.3335,329,10.57,6.3391,308
88,58,549.21,1351.23,1115.12,139.34,2211.96,8317.46,41.83,130.57,2387.97,8083.06,9.318,330,10.65,6.3904,307
88,59,603.98,1498.39,1298.21,394.99,2318.82,8787.17,45.17,372.52,2388.02,8136.09,8.6117,368,28.61,17.2717,306
88,60,554.87,1360.86,1127.7,195.32,2222.83,8345.69,41.79,183.59,2388.02,8069.35,9.2853,333,14.96,9.0404,305
88,61,555.17,1357.66,1122.8,194.91,2222.9,8347.9,41.7,183.35,2387.98,8068.12,9.2879,334,14.88,8.9409,304
88,62,642.08,1578.25,1398.99,554.07,2388.02,9054.62,47.3,522.21,2387.97,8136.05,8.4074,392,39.11,23.4188,303
88,63,606.65,1474.38,1240.66,335.67,2323.86,8726.17,44.07,315.45,2387.99,8061.75,9.2127,365,24.59,14.693,302
88,64,555.02,1358.66,1118.1,194.13,2222.93,8348.15,41.61,183.74,2388.02,8065.95,9.2715,333,14.91,8.8744,301
88,65,607.33,1489.64,1249.28,334.57,2323.87,8708.37,44.12,315.6,2388.0,8064.72,9.2072,364,24.79,14.6983,300
88,66,606.82,1478.41,1246.22,334.87,2323.89,8727.22,44.16,315.83,2388.04,8059.21,9.1765,363,24.53,14.7095,299
88,67,549.18,1351.2,1114.73,138.53,2211.93,8318.97,41.76,130.72,2388.01,8087.4,9.3197,329,10.7,6.2666,298
88,68,555.93,1357.23,1113.57,194.39,2222.91,8349.95,41.62,182.88,2388.0,8069.96,9.3256,333,14.93,8.9973,297
88,69,549.02,1350.3,1116.53,138.9,2211.97,8321.9,41.64,130.91,2388.05,8088.79,9.3458,329,10.68,6.4404,296
88,70,549.42,1350.31,1116.51,138.75,2211.99,8324.05,41.66,131.4,2388.08,8088.43,9.3034,330,10.61,6.4989,295
88,71,536.16,1258.62,1045.29,175.32,1915.31,8002.66,36.29,164.98,2028.2,7871.82,10.8609,307,14.38,8.6928,294
88,72,604.34,1501.89,1301.34,395.3,2318.8,8781.7,45.06,371.96,2388.03,8126.36,8.5703,369,28.68,17.1644,293
88,73,555.41,1358.68,1118.24,195.11,2222.95,8343.44,41.63,183.35,2388.03,8072.7,9.3087,331,14.7,8.8678,292
88,74,554.99,1358.63,1130.15,194.56,2222.94,8346.6,41.77,183.61,2388.03,8063.55,9.2981,334,15.0,8.9429,291
88,75,642.36,1587.41,1400.78,554.34,2388.08,9057.49,47.32,522.46,2388.02,8135.92,8.4052,390,38.96,23.4619,290
88,76,604.57,1499.65,1303.84,394.78,2318.82,8779.21,45.13,372.07,2388.01,8132.4,8.6122,368,28.71,17.3012,289
88,77,604.58,1494.0,1298.95,395.08,2318.8,8776.26,45.39,371.54,2388.04,8134.29,8.6345,368,28.61,17.1332,288
88,78,606.8,1476.11,1244.12,335.07,2323.95,8721.45,44.19,315.04,2388.04,8057.95,9.2441,365,24.48,14.7543,287
88,79,549.34,1353.09,1121.11,139.62,2211.92,8322.92,42.03,130.98,2388.07,8082.76,9.3251,330,10.61,6.3105,286
88,80,642.13,1584.93,1398.44,554.59,2388.0,9048.04,47.15,522.32,2388.01,8137.77,8.4304,390,39.03,23.336,285
88,81,607.65,1478.33,1240.26,335.18,2323.94,8718.07,44.22,315.03,2388.04,8063.46,9.2017,364,24.42,14.7858,284
88,82,641.95,1582.61,1402.15,554.56,2388.07,9049.72,47.18,522.41,2388.08,8137.55,8.373,390,39.09,23.4304,283
88,83,535.84,1249.18,1040.04,176.15,1915.36,8003.92,36.44,164.26,2028.21,7871.3,10.876,308,14.3,8.5484,282
88,84,555.17,1365.35,1122.61,195.17,2222.97,8347.7,41.73,183.06,2388.03,8069.41,9.289,331,14.87,9.0138,281
88,85,549.42,1349.5,1111.46,139.01,2211.98,8320.56,41.93,130.75,2388.05,8087.87,9.3301,328,10.75,6.3617,280
88,86,554.88,1362.98,1131.68,194.58,2222.92,8337.46,41.71,183.72,2388.0,8064.98,9.2888,333,14.8,8.9931,279
88,87,603.93,1501.67,1301.74,395.39,2318.79,8767.81,45.16,371.86,2388.0,8138.8,8.6399,370,28.74,17.3481,278
88,88,607.45,1484.25,1247.68,334.3,2323.9,8723.73,44.06,315.71,2388.05,8055.32,9.1689,365,24.56,14.8152,277
88,89,549.16,1352.72,1110.5,138.21,2211.88,8319.46,41.85,130.87,2387.99,8087.28,9.3025,330,10.49,6.433,276
88,90,536.1,1254.98,1051.97,175.77,1915.33,8006.13,36.59,164.47,2028.18,7874.8,10.8508,306,14.26,8.519,275
88,91,548.91,1345.95,1115.66,137.76,2211.97,8319.19,41.93,130.51,2388.1,8089.25,9.3622,329,10.65,6.338,274
88,92,604.87,1503.42,1297.6,395.55,2318.81,8775.37,45.28,372.24,2388.04,8131.51,8.5894,368,28.8,17.2141,273
88,93,641.38,1585.53,1397.95,554.4,2388.02,9055.85,47.15,522.39,2388.07,8137.52,8.3749,390,39.0,23.4472,272
88,94,549.34,1347.44,1124.42,138.72,2211.86,8320.2,41.84,130.45,2387.99,8088.58,9.2917,330,10.82,6.3217,271
88,95,555.49,1355.44,1121.74,194.46,2222.93,8345.9,41.58,183.53,2388.05,8066.99,9.2576,331,14.86,8.8607,270
88,96,642.1,1588.76,1397.96,554.3,2388.01,9052.67,47.2,522.9,2388.05,8138.17,8.414,391,39.07,23.3429,269
